Position	Slice	MeanBack	...1	sample	Area	Mean	IntDen	Median	RawIntDen	length	seedling	genotype	RawIntDen_NormBack	root_length_mm	RawIntDen_NormBack_NormLen
Pos8	3	302.3986395402453	21	MMStack_Pos8.ome.tif:0061-0376-0365:3	1092	302.757	330611	303	330611	135.915	seedling25	pNRT2.1:luc	391.6856220521149	42.473437499999996	9.221895968559526
Pos8	4	301.88515146564305	25	MMStack_Pos8.ome.tif:0061-0221-0289:4	994	302.354	300540	302	300540	123.318	seedling21	pNRT2.1:luc	466.1594431507983	38.536874999999995	12.09645159735444
Pos8	4	301.88515146564305	26	MMStack_Pos8.ome.tif:0061-0390-0129:4	1115	301.683	336377	302	336377	138.344	seedling22	pNRT2.1:luc	-224.9438841919764	43.232499999999995	-5.203119972057513
Pos8	4	301.88515146564305	27	MMStack_Pos8.ome.tif:0061-0390-0227:4	1169	301.812	352818	302	352818	147.718	seedling23	pNRT2.1:luc	-85.74206333671464	46.161874999999995	-1.857421591664434
Pos8	4	301.88515146564305	28	MMStack_Pos8.ome.tif:0061-0373-0335:4	989	302.006	298684	302	298684	122.983	seedling24	pNRT2.1:luc	119.5852004790213	38.4321875	3.1115897443782323
Pos8	4	301.88515146564305	29	MMStack_Pos8.ome.tif:0061-0376-0365:4	1092	302.338	330153	302	330153	135.915	seedling25	pNRT2.1:luc	494.4145995177678	42.473437499999996	11.640560044563566
Pos8	5	301.96736201610116	33	MMStack_Pos8.ome.tif:0061-0221-0289:5	994	303.173	301354	303	301354	123.318	seedling21	pNRT2.1:luc	1198.4421559954644	38.536874999999995	31.098581708959653
Pos8	5	301.96736201610116	34	MMStack_Pos8.ome.tif:0061-0390-0129:5	1115	301.809	336517	302	336517	138.344	seedling22	pNRT2.1:luc	-176.60864795278758	43.232499999999995	-4.085089873423642
Pos8	5	301.96736201610116	35	MMStack_Pos8.ome.tif:0061-0390-0227:5	1169	301.833	352843	302	352843	147.718	seedling23	pNRT2.1:luc	-156.84619682224002	46.161874999999995	-3.3977431987379205
Pos8	5	301.96736201610116	36	MMStack_Pos8.ome.tif:0061-0373-0335:5	989	302.023	298701	302	298701	122.983	seedling24	pNRT2.1:luc	55.278966075973585	38.4321875	1.4383507593985794
Pos8	5	301.96736201610116	37	MMStack_Pos8.ome.tif:0061-0376-0365:5	1092	302.383	330202	302	330202	135.915	seedling25	pNRT2.1:luc	453.64067841751967	42.473437499999996	10.680573674252754
Pos8	6	301.7751209300341	41	MMStack_Pos8.ome.tif:0061-0221-0289:6	994	302.649	300833	302	300833	123.318	seedling21	pNRT2.1:luc	868.5297955460846	38.536874999999995	22.537629103192327
Pos8	6	301.7751209300341	42	MMStack_Pos8.ome.tif:0061-0390-0129:6	1115	301.759	336461	302	336461	138.344	seedling22	pNRT2.1:luc	-18.25983698805794	43.232499999999995	-0.4223636613209494
Pos8	6	301.7751209300341	43	MMStack_Pos8.ome.tif:0061-0390-0227:6	1169	301.752	352748	302	352748	147.718	seedling23	pNRT2.1:luc	-27.116367209877353	46.161874999999995	-0.5874191030991994
Pos8	6	301.7751209300341	44	MMStack_Pos8.ome.tif:0061-0373-0335:6	989	302.123	298800	302	298800	122.983	seedling24	pNRT2.1:luc	344.40540019626496	38.4321875	8.961379057496142
Pos8	6	301.7751209300341	45	MMStack_Pos8.ome.tif:0061-0376-0365:6	1092	302.014	329799	302	329799	135.915	seedling25	pNRT2.1:luc	260.56794440274825	42.473437499999996	6.134844734494313
Pos8	7	301.7581493217032	49	MMStack_Pos8.ome.tif:0061-0221-0289:7	994	303.013	301195	302	301195	123.318	seedling21	pNRT2.1:luc	1247.399574227049	38.536874999999995	32.36898617822668
Pos8	7	301.7581493217032	50	MMStack_Pos8.ome.tif:0061-0390-0129:7	1115	301.613	336299	301	336299	138.344	seedling22	pNRT2.1:luc	-161.3364936990547	43.232499999999995	-3.7318335441867743
Pos8	7	301.7581493217032	51	MMStack_Pos8.ome.tif:0061-0390-0227:7	1169	301.942	352970	302	352970	147.718	seedling23	pNRT2.1:luc	214.72344292898197	46.161874999999995	4.651532090691333
Pos8	7	301.7581493217032	52	MMStack_Pos8.ome.tif:0061-0373-0335:7	989	302.677	299348	302	299348	122.983	seedling24	pNRT2.1:luc	909.1903208355652	38.4321875	23.657001591063878
Pos8	7	301.7581493217032	53	MMStack_Pos8.ome.tif:0061-0376-0365:7	1092	302.195	329997	302	329997	135.915	seedling25	pNRT2.1:luc	477.10094070015475	42.473437499999996	11.232925065228233
Pos8	8	302.2126758128306	57	MMStack_Pos8.ome.tif:0061-0221-0289:8	994	305.024	303194	303	303194	123.318	seedling21	pNRT2.1:luc	2794.6002420464065	38.536874999999995	72.51756251762518
Pos8	8	302.2126758128306	58	MMStack_Pos8.ome.tif:0061-0390-0129:8	1115	302.417	337195	302	337195	138.344	seedling22	pNRT2.1:luc	227.86646869388642	43.232499999999995	5.270721533427085
Pos8	8	302.2126758128306	59	MMStack_Pos8.ome.tif:0061-0390-0227:8	1169	302.536	353664	302	353664	147.718	seedling23	pNRT2.1:luc	377.3819748010719	46.161874999999995	8.17518731206373
Pos8	8	302.2126758128306	60	MMStack_Pos8.ome.tif:0061-0373-0335:8	989	303.806	300464	302	300464	122.983	seedling24	pNRT2.1:luc	1575.6636211105506	38.4321875	40.9985411605975
Pos8	8	302.2126758128306	61	MMStack_Pos8.ome.tif:0061-0376-0365:8	1092	303.235	331133	302	331133	135.915	seedling25	pNRT2.1:luc	1116.7580123890075	42.473437499999996	26.29309229772155
Pos8	9	302.1593966573541	65	MMStack_Pos8.ome.tif:0061-0221-0289:9	994	309.857	307998	303	307998	123.318	seedling21	pNRT2.1:luc	7651.559722590027	38.536874999999995	198.55163976295506
Pos8	9	302.1593966573541	66	MMStack_Pos8.ome.tif:0061-0390-0129:9	1115	302.981	337824	302	337824	138.344	seedling22	pNRT2.1:luc	916.2727270501782	43.232499999999995	21.194072215351376
Pos8	9	302.1593966573541	67	MMStack_Pos8.ome.tif:0061-0390-0227:9	1169	303.803	355146	302	355146	147.718	seedling23	pNRT2.1:luc	1921.6653075530776	46.161874999999995	41.628839980028495
Pos8	9	302.1593966573541	68	MMStack_Pos8.ome.tif:0061-0373-0335:9	989	305.844	302480	302	302480	122.983	seedling24	pNRT2.1:luc	3644.356705876824	38.4321875	94.82563816792432
Pos8	9	302.1593966573541	69	MMStack_Pos8.ome.tif:0061-0376-0365:9	1092	305.33	333420	302	333420	135.915	seedling25	pNRT2.1:luc	3461.938850169361	42.473437499999996	81.5083274145014
Pos8	10	302.85215277628276	73	MMStack_Pos8.ome.tif:0061-0221-0289:10	994	315.32	313428	304	313428	123.318	seedling21	pNRT2.1:luc	12392.960140374955	38.536874999999995	321.5870550057563
Pos8	10	302.85215277628276	74	MMStack_Pos8.ome.tif:0061-0390-0129:10	1115	306.57	341826	303	341826	138.344	seedling22	pNRT2.1:luc	4145.849654444726	43.232499999999995	95.8965975699931
Pos8	10	302.85215277628276	75	MMStack_Pos8.ome.tif:0061-0390-0227:10	1169	308.571	360720	303	360720	147.718	seedling23	pNRT2.1:luc	6685.833404525474	46.161874999999995	144.83452859151572
Pos8	10	302.85215277628276	76	MMStack_Pos8.ome.tif:0061-0373-0335:10	989	312.79	309349	303	309349	122.983	seedling24	pNRT2.1:luc	9828.220904256334	38.4321875	255.72889662490158
Pos8	10	302.85215277628276	77	MMStack_Pos8.ome.tif:0061-0376-0365:10	1092	309.906	338417	303	338417	135.915	seedling25	pNRT2.1:luc	7702.449168299208	42.473437499999996	181.34744022777082
Pos8	11	303.13490646818326	81	MMStack_Pos8.ome.tif:0061-0221-0289:11	994	324.039	322095	304	322095	123.318	seedling21	pNRT2.1:luc	20778.902970625844	38.536874999999995	539.1953283867944
Pos8	11	303.13490646818326	82	MMStack_Pos8.ome.tif:0061-0390-0129:11	1115	314.414	350572	303	350572	138.344	seedling22	pNRT2.1:luc	12576.579287975677	43.232499999999995	290.9056679113093
Pos8	11	303.13490646818326	83	MMStack_Pos8.ome.tif:0061-0390-0227:11	1169	316.267	369716	303	369716	147.718	seedling23	pNRT2.1:luc	15351.294338693784	46.161874999999995	332.553526881085
Pos8	11	303.13490646818326	84	MMStack_Pos8.ome.tif:0061-0373-0335:11	989	318.508	315004	303	315004	122.983	seedling24	pNRT2.1:luc	15203.577502966742	38.4321875	395.5949034378213
Pos8	11	303.13490646818326	85	MMStack_Pos8.ome.tif:0061-0376-0365:11	1092	318.797	348126	304	348126	135.915	seedling25	pNRT2.1:luc	17102.682136743853	42.473437499999996	402.6677175998259
Pos8	12	302.82978354167784	89	MMStack_Pos8.ome.tif:0061-0221-0289:12	994	327.4	325436	304	325436	123.318	seedling21	pNRT2.1:luc	24423.195159572235	38.536874999999995	633.7616934318685
Pos8	12	302.82978354167784	90	MMStack_Pos8.ome.tif:0061-0390-0129:12	1115	324.274	361566	303	361566	138.344	seedling22	pNRT2.1:luc	23910.791351029184	43.232499999999995	553.0744544273217
Pos8	12	302.82978354167784	91	MMStack_Pos8.ome.tif:0061-0390-0227:12	1169	323.119	377726	303	377726	147.718	seedling23	pNRT2.1:luc	23717.9830397786	46.161874999999995	513.8002526929116
Pos8	12	302.82978354167784	92	MMStack_Pos8.ome.tif:0061-0373-0335:12	989	320.422	316897	303	316897	122.983	seedling24	pNRT2.1:luc	17398.344077280606	38.4321875	452.70241453939116
Pos8	12	302.82978354167784	93	MMStack_Pos8.ome.tif:0061-0376-0365:12	1092	320.572	350065	303	350065	135.915	seedling25	pNRT2.1:luc	19374.876372487808	42.473437499999996	456.1645469003494
Pos8	13	302.4886334584897	97	MMStack_Pos8.ome.tif:0061-0221-0289:13	994	327.564	325599	304	325599	123.318	seedling21	pNRT2.1:luc	24925.29834226123	38.536874999999995	646.7908553109518
Pos8	13	302.4886334584897	98	MMStack_Pos8.ome.tif:0061-0390-0129:13	1115	321.274	358221	302	358221	138.344	seedling22	pNRT2.1:luc	20946.17369378399	43.232499999999995	484.50063479521174
Pos8	13	302.4886334584897	99	MMStack_Pos8.ome.tif:0061-0390-0227:13	1169	320.388	374534	302	374534	147.718	seedling23	pNRT2.1:luc	20924.787487025547	46.161874999999995	453.2915417111101
Pos8	13	302.4886334584897	100	MMStack_Pos8.ome.tif:0061-0373-0335:13	989	318.402	314900	303	314900	122.983	seedling24	pNRT2.1:luc	15738.741509553685	38.4321875	409.5197940412236
Pos8	13	302.4886334584897	101	MMStack_Pos8.ome.tif:0061-0376-0365:13	1092	324.246	354077	303	354077	135.915	seedling25	pNRT2.1:luc	23759.412263329257	42.473437499999996	559.3946160663181
Pos8	14	303.1070766314005	105	MMStack_Pos8.ome.tif:0061-0221-0289:14	994	330.13	328149	304	328149	123.318	seedling21	pNRT2.1:luc	26860.565828387917	38.536874999999995	697.0094442890846
Pos8	14	303.1070766314005	106	MMStack_Pos8.ome.tif:0061-0390-0129:14	1115	324.256	361545	303	361545	138.344	seedling22	pNRT2.1:luc	23580.609555988456	43.232499999999995	545.4371030125128
Pos8	14	303.1070766314005	107	MMStack_Pos8.ome.tif:0061-0390-0227:14	1169	328.944	384535	303	384535	147.718	seedling23	pNRT2.1:luc	30202.82741789281	46.161874999999995	654.2807764609391
Pos8	14	303.1070766314005	108	MMStack_Pos8.ome.tif:0061-0373-0335:14	989	320.383	316859	303	316859	122.983	seedling24	pNRT2.1:luc	17086.101211544883	38.4321875	444.5779000101122
Pos8	14	303.1070766314005	109	MMStack_Pos8.ome.tif:0061-0376-0365:14	1092	334	364728	304	364728	135.915	seedling25	pNRT2.1:luc	33735.072318510676	42.473437499999996	794.2628217579677
Pos8	15	302.8247902495211	113	MMStack_Pos8.ome.tif:0061-0221-0289:15	994	317.462	315557	304	315557	123.318	seedling21	pNRT2.1:luc	14549.158491976035	38.536874999999995	377.5386170252787
Pos8	15	302.8247902495211	114	MMStack_Pos8.ome.tif:0061-0390-0129:15	1115	316.471	352865	303	352865	138.344	seedling22	pNRT2.1:luc	15215.358871784003	43.232499999999995	351.94260965209054
Pos8	15	302.8247902495211	115	MMStack_Pos8.ome.tif:0061-0390-0227:15	1169	316.374	369841	303	369841	147.718	seedling23	pNRT2.1:luc	15838.82019830984	46.161874999999995	343.11474996000146
Pos8	15	302.8247902495211	116	MMStack_Pos8.ome.tif:0061-0373-0335:15	989	308.986	305587	303	305587	122.983	seedling24	pNRT2.1:luc	6093.2824432236375	38.4321875	158.54633419509722
Pos8	15	302.8247902495211	117	MMStack_Pos8.ome.tif:0061-0376-0365:15	1092	316.691	345827	303	345827	135.915	seedling25	pNRT2.1:luc	15142.329047522973	42.473437499999996	356.5129158082148
Pos8	16	302.1010903103164	121	MMStack_Pos8.ome.tif:0061-0221-0289:16	994	307.296	305452	303	305452	123.318	seedling21	pNRT2.1:luc	5163.51623154548	38.536874999999995	133.98897112299534
Pos8	16	302.1010903103164	122	MMStack_Pos8.ome.tif:0061-0390-0129:16	1115	307.295	342634	302	342634	138.344	seedling22	pNRT2.1:luc	5791.284303997178	43.232499999999995	133.95672940489627
Pos8	16	302.1010903103164	123	MMStack_Pos8.ome.tif:0061-0390-0227:16	1169	307.151	359059	302	359059	147.718	seedling23	pNRT2.1:luc	5902.82542724011	46.161874999999995	127.87230647022268
Pos8	16	302.1010903103164	124	MMStack_Pos8.ome.tif:0061-0373-0335:16	989	304.522	301172	303	301172	122.983	seedling24	pNRT2.1:luc	2394.0216830970603	38.4321875	62.29210041965632
Pos8	16	302.1010903103164	125	MMStack_Pos8.ome.tif:0061-0376-0365:16	1092	306.082	334241	303	334241	135.915	seedling25	pNRT2.1:luc	4346.609381134505	42.473437499999996	102.33712261067888
Pos8	17	302.7024772598912	129	MMStack_Pos8.ome.tif:0061-0221-0289:17	994	309.635	307777	304	307777	123.318	seedling21	pNRT2.1:luc	6890.7376036681235	38.536874999999995	178.8089356925834
Pos8	17	302.7024772598912	130	MMStack_Pos8.ome.tif:0061-0390-0129:17	1115	312.884	348866	303	348866	138.344	seedling22	pNRT2.1:luc	11352.737855221261	43.232499999999995	262.59730191918726
Pos8	17	302.7024772598912	131	MMStack_Pos8.ome.tif:0061-0390-0227:17	1169	310.299	362740	303	362740	147.718	seedling23	pNRT2.1:luc	8880.804083187133	46.161874999999995	192.38395501021427
Pos8	17	302.7024772598912	132	MMStack_Pos8.ome.tif:0061-0373-0335:17	989	307.05	303672	303	303672	122.983	seedling24	pNRT2.1:luc	4299.24998996756	38.4321875	111.86586737920032
Pos8	17	302.7024772598912	133	MMStack_Pos8.ome.tif:0061-0376-0365:17	1092	308.428	336803	303	336803	135.915	seedling25	pNRT2.1:luc	6251.894832198799	42.473437499999996	147.19540494453267
Pos8	18	302.20635686705197	137	MMStack_Pos8.ome.tif:0061-0221-0289:18	994	306.138	304301	303	304301	123.318	seedling21	pNRT2.1:luc	3907.8812741503352	38.536874999999995	101.40628356996606
Pos8	18	302.20635686705197	138	MMStack_Pos8.ome.tif:0061-0390-0129:18	1115	308.98	344513	302	344513	138.344	seedling22	pNRT2.1:luc	7552.912093237042	43.232499999999995	174.70449530415877
Pos8	18	302.20635686705197	139	MMStack_Pos8.ome.tif:0061-0390-0227:18	1169	306.7	358532	302	358532	147.718	seedling23	pNRT2.1:luc	5252.768822416256	46.161874999999995	113.7901963994369
Pos8	18	302.20635686705197	140	MMStack_Pos8.ome.tif:0061-0373-0335:18	989	305.988	302622	303	302622	122.983	seedling24	pNRT2.1:luc	3739.913058485603	38.4321875	97.3120007411913
Pos8	18	302.20635686705197	141	MMStack_Pos8.ome.tif:0061-0376-0365:18	1092	308.256	336616	303	336616	135.915	seedling25	pNRT2.1:luc	6606.658301179239	42.473437499999996	155.54800105781973
Pos8	19	302.5598572642602	145	MMStack_Pos8.ome.tif:0061-0221-0289:19	994	307.401	305557	304	305557	123.318	seedling21	pNRT2.1:luc	4812.501879325369	38.536874999999995	124.88043930197688
Pos8	19	302.5598572642602	146	MMStack_Pos8.ome.tif:0061-0390-0129:19	1115	311.189	346976	303	346976	138.344	seedling22	pNRT2.1:luc	9621.759150349884	43.232499999999995	222.55847222228383
Pos8	19	302.5598572642602	147	MMStack_Pos8.ome.tif:0061-0390-0227:19	1169	309.348	361628	303	361628	147.718	seedling23	pNRT2.1:luc	7935.526858079829	46.161874999999995	171.90651068830783
Pos8	19	302.5598572642602	148	MMStack_Pos8.ome.tif:0061-0373-0335:19	989	308.139	304749	303	304749	122.983	seedling24	pNRT2.1:luc	5517.301165646699	38.4321875	143.5593840617763
Pos8	19	302.5598572642602	149	MMStack_Pos8.ome.tif:0061-0376-0365:19	1092	314.973	343950	303	343950	135.915	seedling25	pNRT2.1:luc	13554.63586742786	42.473437499999996	319.13206618672814
Pos8	20	302.86716951154096	153	MMStack_Pos8.ome.tif:0061-0221-0289:20	994	316.409	314511	305	314511	123.318	seedling21	pNRT2.1:luc	13461.033505528292	38.536874999999995	349.30267453
Pos8	20	302.86716951154096	154	MMStack_Pos8.ome.tif:0061-0390-0129:20	1115	318.702	355353	303	355353	138.344	seedling22	pNRT2.1:luc	17656.105994631827	43.232499999999995	408.3989127307426
Pos8	20	302.86716951154096	155	MMStack_Pos8.ome.tif:0061-0390-0227:20	1169	319.899	373962	304	373962	147.718	seedling23	pNRT2.1:luc	19910.278841008607	46.161874999999995	431.3143441640663
Pos8	20	302.86716951154096	156	MMStack_Pos8.ome.tif:0061-0373-0335:20	989	314.78	311317	304	311317	122.983	seedling24	pNRT2.1:luc	11781.36935308599	38.4321875	306.5495387970302
Pos8	20	302.86716951154096	157	MMStack_Pos8.ome.tif:0061-0376-0365:20	1092	326.065	356063	304	356063	135.915	seedling25	pNRT2.1:luc	25332.050893397245	42.473437499999996	596.4210194523871
Pos8	21	302.19882028514996	161	MMStack_Pos8.ome.tif:0061-0221-0289:21	994	311.582	309713	304	309713	123.318	seedling21	pNRT2.1:luc	9327.372636560933	38.536874999999995	242.037597406664
Pos8	21	302.19882028514996	162	MMStack_Pos8.ome.tif:0061-0390-0129:21	1115	314.938	351156	302	351156	138.344	seedling22	pNRT2.1:luc	14204.3153820578	43.232499999999995	328.55641894541844
Pos8	21	302.19882028514996	163	MMStack_Pos8.ome.tif:0061-0390-0227:21	1169	320.327	374462	303	374462	147.718	seedling23	pNRT2.1:luc	21191.57908665971	46.161874999999995	459.0710209812689
Pos8	21	302.19882028514996	164	MMStack_Pos8.ome.tif:0061-0373-0335:21	989	313.532	310083	303	310083	122.983	seedling24	pNRT2.1:luc	11208.366737986682	38.4321875	291.64009303365003
Pos8	21	302.19882028514996	165	MMStack_Pos8.ome.tif:0061-0376-0365:21	1092	326.561	356605	303	356605	135.915	seedling25	pNRT2.1:luc	26603.888248616247	42.473437499999996	626.3653194685796
Pos8	22	301.34313236393496	169	MMStack_Pos8.ome.tif:0061-0221-0289:22	994	305.316	303484	303	303484	123.318	seedling21	pNRT2.1:luc	3948.9264302486554	38.536874999999995	102.47137138775928
Pos8	22	301.34313236393496	170	MMStack_Pos8.ome.tif:0061-0390-0129:22	1115	305.608	340753	302	340753	138.344	seedling22	pNRT2.1:luc	4755.407414212532	43.232499999999995	109.99612361562556
Pos8	22	301.34313236393496	171	MMStack_Pos8.ome.tif:0061-0390-0227:22	1169	309.104	361343	302	361343	147.718	seedling23	pNRT2.1:luc	9072.87826656003	46.161874999999995	196.5448384962706
Pos8	22	301.34313236393496	172	MMStack_Pos8.ome.tif:0061-0373-0335:22	989	305.91	302545	302	302545	122.983	seedling24	pNRT2.1:luc	4516.64209206833	38.4321875	117.52237865899075
Pos8	22	301.34313236393496	173	MMStack_Pos8.ome.tif:0061-0376-0365:22	1092	313.03	341829	302	341829	135.915	seedling25	pNRT2.1:luc	12762.299458583002	42.473437499999996	300.47719727377853
Pos8	23	302.4967331354218	177	MMStack_Pos8.ome.tif:0061-0221-0289:23	994	308.272	306422	304	306422	123.318	seedling21	pNRT2.1:luc	5740.2472633907455	38.536874999999995	148.9546639002448
Pos8	23	302.4967331354218	178	MMStack_Pos8.ome.tif:0061-0390-0129:23	1115	309.621	345227	303	345227	138.344	seedling22	pNRT2.1:luc	7943.142554004735	43.232499999999995	183.73081718625423
Pos8	23	302.4967331354218	179	MMStack_Pos8.ome.tif:0061-0390-0227:23	1169	312.382	365174	303	365174	147.718	seedling23	pNRT2.1:luc	11555.318964691949	46.161874999999995	250.32169868949106
Pos8	23	302.4967331354218	180	MMStack_Pos8.ome.tif:0061-0373-0335:23	989	307.959	304571	303	304571	122.983	seedling24	pNRT2.1:luc	5401.730929067882	38.4321875	140.55226310154433
Pos8	23	302.4967331354218	181	MMStack_Pos8.ome.tif:0061-0376-0365:23	1092	318.6	347911	304	347911	135.915	seedling25	pNRT2.1:luc	17584.567416119447	42.473437499999996	414.01328574169327
Pos8	24	301.5850178094254	185	MMStack_Pos8.ome.tif:0061-0221-0289:24	994	307.887	306040	303	306040	123.318	seedling21	pNRT2.1:luc	6264.492297431163	38.536874999999995	162.55838848975594
Pos8	24	301.5850178094254	186	MMStack_Pos8.ome.tif:0061-0390-0129:24	1115	306.929	342226	302	342226	138.344	seedling22	pNRT2.1:luc	5958.705142490682	43.232499999999995	137.8292983864149
Pos8	24	301.5850178094254	187	MMStack_Pos8.ome.tif:0061-0390-0227:24	1169	309.742	362088	302	362088	147.718	seedling23	pNRT2.1:luc	9535.114180781704	46.161874999999995	206.55820806199281
Pos8	24	301.5850178094254	188	MMStack_Pos8.ome.tif:0061-0373-0335:24	989	307.878	304491	302	304491	122.983	seedling24	pNRT2.1:luc	6223.417386478279	38.4321875	161.9324267315848
Pos8	24	301.5850178094254	189	MMStack_Pos8.ome.tif:0061-0376-0365:24	1092	320.256	349720	303	349720	135.915	seedling25	pNRT2.1:luc	20389.160552107496	42.473437499999996	480.04498228116097
Pos8	25	302.48859091457024	193	MMStack_Pos8.ome.tif:0061-0221-0289:25	994	311.052	309186	305	309186	123.318	seedling21	pNRT2.1:luc	8512.34063091717	38.536874999999995	220.8881916584355
Pos8	25	302.48859091457024	194	MMStack_Pos8.ome.tif:0061-0390-0129:25	1115	310.814	346558	303	346558	138.344	seedling22	pNRT2.1:luc	9283.221130254213	43.232499999999995	214.72783508365728
Pos8	25	302.48859091457024	195	MMStack_Pos8.ome.tif:0061-0390-0227:25	1169	314.517	367670	303	367670	147.718	seedling23	pNRT2.1:luc	14060.837220867397	46.161874999999995	304.59848567388997
Pos8	25	302.48859091457024	196	MMStack_Pos8.ome.tif:0061-0373-0335:25	989	313.561	310112	303	310112	122.983	seedling24	pNRT2.1:luc	10950.783585490019	38.4321875	284.93781639387606
